id,name,hazardous
2523804,523804 (2000 YF29),True
2162421,162421 (2000 ET70),True
3438960,(2008 VL14),True
2527715,527715 (2007 YQ56),True
2539063,539063 (2016 MK1),True
3735470,(2015 WA2),True
3884238,(2019 US10),True
2154302,154302 (2002 UQ3),True
2297418,297418 (2000 SP43),True
2163249,163249 (2002 GT),True
3989285,(2020 BX12),True
2235756,235756 (2004 VC),True
2033342,33342 (1998 WT24),True
2474158,474158 (1999 FA),True
3757294,(2016 PR38),True
54105560,(2021 AL6),True
2164400,164400 (2005 GN59),True
3141540,(2002 VP69),True
3766015,(2016 XM23),True
54106742,(2021 BF3),True
3063058,(2000 WC1),True
3558389,(2011 BE38),True
3153509,(2003 HM),True
3511355,(2010 DJ77),True
3624741,(2013 BC18),True
3662584,(2014 DM22),True
3840802,(2019 GD1),True
2365014,365014 (2008 OX2),True
3842939,(2019 MF1),True
3461188,(2009 KD3),True
54125414,(2021 DH2),True
2357622,357622 (2005 EY95),True
3842750,(2018 PP29),True
2349068,349068 (2006 YT13),True
2459683,459683 (2013 MY5),True
3387793,(2007 TS19),True
2509456,509456 (2007 LF),True
3770330,(2017 EN),True
2481532,481532 (2007 LE),True
2068372,68372 (2001 PM9),True
54161318,(2021 MJ),True
3838263,(2019 CD5),True
2001981,1981 Midas (1973 EA),True
2423321,423321 (2005 ED318),True
2013651,13651 (1997 BR),True
2508908,508908 (2003 YX1),True
2506859,506859 (2007 VW137),True
2005189,5189 (1990 UQ),True
2162416,162416 (2000 EH26),True
3695930,(2014 VL6),True
3405085,(2008 EM7),True
3333737,(2006 KK21),True
54087574,(2020 VM1),True
3888754,(2019 UN12),True
2143404,143404 (2003 BD44),True
2004769,4769 Castalia (1989 PB),True
3705045,(2015 BZ310),True
2523589,523589 (2001 HA4),True
3591611,(2011 YG6),True
2483422,483422 (2000 CE59),True
54212684,(2021 UQ1),True
3753919,(2016 LV47),True
3412894,(2008 KE6),True
54246203,(2022 CR4),True
2523816,523816 (2009 ST103),True
54228542,(2021 XU2),True
2153814,153814 (2001 WN5),True
3675229,(2014 NG65),True
3605900,(2012 MJ6),True
3358522,(2006 VG13),True
3508146,(2010 DO),True
3729835,(2015 TB145),True
2350523,350523 (2000 EA14),True
3092374,(2001 TA2),True
2267221,267221 (2001 AD2),True
2037638,37638 (1993 VB),True
3825425,(2018 MV4),True
2007482,7482 (1994 PC1),True
3022036,(1999 RM45),True
3766185,(2016 YT8),True
3602625,(2012 GV17),True
2152637,152637 (1997 NC1),True
2453778,453778 (2011 JK),True
2369057,369057 (2008 DK5),True
3553986,(2010 XP69),True
54016360,(2020 FW4),True
3256328,(2004 TL10),True
3621641,(2012 YQ1),True
3776109,(2017 MH7),True
2138404,138404 (2000 HA24),True
3674619,(2014 NK52),True
2418135,418135 (2008 AG33),True
54051070,(2020 PN3),True
3837599,(2019 AZ2),True
54196368,(2021 RU12),True
3623947,(2013 AN60),True
2206910,206910 (2004 NL8),True
3160850,(2003 TK2),True
2089136,89136 (2001 US16),True
3838020,(2019 BT2),True
3476134,(2009 VA26),True
3005806,(1983 LC),True
3511894,(2010 EK44),True
3765022,(2016 XM),True
3275673,(2005 GY8),True
3752784,(2016 JC6),True
3713308,(2015 FL),True
2408792,408792 (2000 GF2),True
3741556,(2016 BR80),True
2467460,467460 (2006 JF42),True
3163739,(2003 TR9),True
3273446,(2005 EA),True
2438955,438955 (2010 LN14),True
2511684,511684 (2015 BN509),True
3418109,(2008 NO3),True
3102729,(2002 AZ1),True
54157345,(2021 LL2),True
3014683,(1998 US18),True
3740897,(2016 BC14),True
3614639,(2012 UR138),True
3879384,(2019 UC4),True
3378545,(2007 LU19),True
54244775,(2022 CY),True
2448003,448003 (2008 DE),True
3764848,(2016 WF9),True
3780638,(2017 OP68),True
3574100,(2011 OR15),True
3392365,(2007 VT6),True
3267783,(2005 DD),True
2099942,99942 Apophis (2004 MN4),True
2004486,4486 Mithra (1987 SB),True
2366746,366746 (2004 LJ),True
3838129,(2019 CU1),True
2494690,494690 (2004 JQ1),True
2508967,508967 (2004 VC17),True
3825122,(2018 LL2),True
2141593,141593 (2002 HK12),True
3276441,(2005 GH81),True
3672193,(2014 KP4),True
3602783,(2012 HG8),True
54244790,(2022 CN1),True
54229754,(2021 XJ5),True
3397572,(2007 XY9),True
3825479,(2018 MW6),True
3719175,(2015 JV),True
54210293,(2021 TP21),True
3739246,(2016 AZ8),True
3750665,(2016 GQ134),True
3536555,(2010 MU112),True
3120892,(2002 GJ8),True
2162783,162783 (2000 YJ11),True
2003122,3122 Florence (1981 ET3),True
3440771,(2008 WZ94),True
3699508,(2014 WG365),True
2481482,481482 (2007 CA19),True
3710228,(2015 CV13),True
2511008,511008 (2013 PX6),True
3299947,(2005 VR7),True
3671129,(2014 JV55),True
54220857,(2021 VN22),True
3176186,(2004 DM44),True
2529753,529753 (2010 MF1),True
2387505,387505 (1998 KN3),True
2494710,494710 (2005 MO13),True
2171839,171839 (2001 JM1),True
3843701,(2019 QD6),True
2041429,41429 (2000 GE2),True
2025143,25143 Itokawa (1998 SF36),True
3797861,(2018 BM3),True
3427441,(2008 SC),True
3117459,(2002 FQ5),True
2523630,523630 (2009 OG),True
2152561,152561 (1991 RB),True
2474163,474163 (1999 SO5),True
2311044,311044 (2004 BB103),True
2006239,6239 Minos (1989 QF),True
2496901,496901 (2001 HB),True
3672906,(2014 KT76),True
3691095,(2014 SM260),True
2531277,531277 (2012 MM11),True
3655362,(2013 YC),True
3799304,(2018 CZ2),True
2386847,386847 (2010 LR33),True
2265196,265196 (2004 BW58),True
3610526,(2012 TO139),True
2307493,307493 (2002 XP90),True
2378358,378358 (2007 LD),True
3602063,(2012 FO62),True
3752785,(2016 FG60),True
2162687,162687 (2000 UH1),True
3843858,(2019 RU3),True
2467336,467336 (2002 LT38),True
3843430,(2019 OY3),True
54271298,(2022 GJ3),True
3670721,(2014 JO25),True
2505178,505178 (2012 TV78),True
3092480,(2001 VJ5),True
2436671,436671 (2011 SV71),True
2613450,613450 (2006 PY17),True
54137790,(2021 GX12),True
2199801,199801 (2007 AE12),True
3781339,(2017 RL),True
2489486,489486 (2007 GS3),True
3760537,(2016 TZ17),True
3773760,(2017 GM4),True
3683806,(2014 QO296),True
3785780,(2017 TV4),True
54148940,(2010 NT81),True
3549391,(2010 TU149),True
2162116,162116 (1998 SA15),True
3448961,(2009 DZ42),True
3843394,(2019 OQ2),True
2523818,523818 (2010 SH13),True
2162361,162361 (2000 AF6),True
3878564,(2019 TP1),True
3748270,(2016 FY3),True
2085774,85774 (1998 UT18),True
3757001,(2016 PR8),True
3147323,(2003 BB21),True
3127385,(2002 KK8),True
3447934,(2009 DR3),True
2007822,7822 (1991 CS),True
3607728,(2012 QC8),True
2154330,154330 (2002 VX94),True
3789631,(2017 WV13),True
3541751,(2010 ON101),True
3102742,(2002 AS4),True
3102713,(2001 YP3),True
2367248,367248 (2007 MK13),True
2612358,612358 (2002 JE9),True
3732123,(2015 UR51),True
3265824,(2005 AV27),True
3607667,(2012 PP28),True
3644702,(2013 NV),True
2221455,221455 (2006 BC10),True
54017111,(2020 JC3),True
3421513,(2008 OX1),True
2363067,363067 (2000 CO101),True
54088805,(2020 WG),True
3145512,(2003 AY2),True
3163738,(2003 TO9),True
3014109,(1998 SH2),True
3843182,(2019 NO4),True
2434326,434326 (2004 JG6),True
3714553,(2015 FT118),True
3371146,(2007 ED125),True
3398821,(2008 AX1),True
2533722,533722 (2014 NE52),True
54096431,(2020 WL5),True
3837956,(2019 BC1),True
3766032,(2016 XP23),True
2455148,455148 (1994 UG),True
3449591,(2009 EP2),True
2141614,141614 (2002 JV15),True
2004660,4660 Nereus (1982 DB),True
3423024,(2008 PF1),True
54186213,(2021 PL23),True
3743119,(2016 CW137),True
54262971,(2022 FG),True
3080638,(2001 QC34),True
2457768,457768 (2009 KN4),True
2612348,612348 (2002 GZ8),True
3786447,(2017 TH6),True
2523656,523656 (2011 WO4),True
3082930,(2001 SY269),True
3515377,(2010 GU21),True
3427794,(2008 SV11),True
2382745,382745 (2003 CC),True
2348400,348400 (2005 JF21),True
2490581,490581 (2009 WZ104),True
3831077,(2018 SK3),True
3445602,(2009 CS),True
3596848,(2012 BM86),True
2087684,87684 (2000 SY2),True
3842883,(2019 LH5),True
2101955,101955 Bennu (1999 RQ36),True
3653190,(2013 US3),True
3520759,(2010 JJ41),True
3838886,(2019 EN),True
2484976,484976 (2009 UN3),True
3748546,(2016 FC15),True
54084708,(2020 UW6),True
3169271,(2003 WH166),True
2576763,576763 (2012 UR136),True
3311865,(2006 AR3),True
54131736,(2021 ED5),True
2513126,513126 (1998 QP),True
3434369,(2008 UW91),True
3403151,(2008 DD),True
2385605,385605 (2005 EJ225),True
3740808,(2016 BE1),True
3824967,(2018 JD5),True
3773930,(2017 GM7),True
2470310,470310 (2007 LB15),True
54212683,(2021 UP1),True
2482488,482488 (2012 SW20),True
3986740,(2020 BX),True
2526587,526587 (2006 TB),True
3170218,(2003 YD45),True
2413989,413989 (2007 EL88),True
3733140,(2015 VE1),True
3557196,(2011 CC22),True
3723597,(2015 MT96),True
3717082,(2015 HR11),True
3297371,(2005 UW6),True
2416801,416801 (2005 GC120),True
2467317,467317 (2000 QW7),True
2444004,444004 (2004 AS1),True
2162825,162825 (2001 BO61),True
3556208,(2011 CG2),True
54146072,(2021 KD),True
3774091,(2017 HP3),True
54016429,(2020 FZ6),True
3789724,(2017 WN16),True
2289315,289315 (2005 AN26),True
3273524,(2005 EO33),True
3146499,(2003 AF23),True
54017196,(2020 KO3),True
2154275,154275 (2002 SR41),True
3477574,(2009 WJ1),True
3401432,(2008 CS1),True
3314045,(2006 BE55),True
3180152,(2004 HF12),True
3766964,(2017 BP5),True
3778075,(2017 OL1),True
54231658,(2021 YJ),True
3994619,(2020 DR2),True
3117440,(2002 FC),True
54266163,(2022 FU3),True
2363344,363344 (2002 QC7),True
3653537,(2013 VO5),True
3766238,(2016 YB11),True
2207945,207945 (1991 JW),True
3905989,(2019 XE1),True
2363831,363831 (2005 PY16),True
3350633,(2006 TU7),True
3309828,(2005 YQ96),True
3824115,(2018 JK3),True
2217430,217430 (2005 SN25),True
2537395,537395 (2015 LG2),True
2216985,216985 (2000 QK130),True
3825489,(2018 MG7),True
54110457,(2021 CK2),True
3789399,(2017 VW13),True
3427985,(2008 SH82),True
3309093,(2005 YU3),True
3836920,(2018 XG5),True
3290881,(2005 SQ),True
2530520,530520 (2011 LT17),True
3772382,(2017 FQ64),True
3279787,(2005 LW39),True
3374669,(2007 HE15),True
3177237,(2004 FY31),True
3542519,(2010 PK9),True
54235676,(2022 AA3),True
2526670,526670 (2006 UL217),True
3476771,(2009 VQ44),True
54017288,(2020 KG6),True
2090075,90075 (2002 VU94),True
2515767,515767 (2015 JA2),True
2454101,454101 (2013 BP73),True
3606252,(2012 OO),True
3260293,(2004 UV1),True
3414251,(2008 LW16),True
3727338,(2015 RP82),True
3840701,(2019 FZ),True
2234145,234145 (2000 EW70),True
3092515,(2001 WH1),True
3638288,(2013 JM14),True
2153002,153002 (2000 JG5),True
3078262,(2001 LD),True
2185851,185851 (2000 DP107),True
3393169,(2007 VD12),True
2267720,267720 (2003 CA),True
3170231,(2003 YL118),True
3799839,(2018 EM2),True
3766497,(2017 AQ19),True
2179806,179806 (2002 TD66),True
3071767,(2001 FC58),True
54048892,(2020 OM1),True
54097967,(2020 XQ),True
54016280,(2020 FH2),True
3840745,(2019 FM2),True
3589302,(2011 WR46),True
3307228,(2005 XT77),True
54092911,(2020 WB3),True
2523808,523808 (2007 ML24),True
3775205,(2017 LU),True
2007753,7753 (1988 XB),True
3292263,(2005 TP),True
2035396,35396 (1997 XF11),True
3840136,(2019 FJ),True
3550464,(2010 VT11),True
54248956,(2022 EX),True
3824084,(2018 JD2),True
3692751,(2014 TN17),True
3157483,(2003 OC3),True
2380636,380636 (2004 XN14),True
54166597,(2021 NT1),True
2359369,359369 (2009 YG),True
2415029,415029 (2011 UL21),True
3989242,(2020 BN10),True
3837741,(2019 AN7),True
2438105,438105 (2005 GO22),True
3601472,(2012 FR1),True
2253841,253841 (2003 YG118),True
3511892,(2010 EF44),True
2466508,466508 (2014 GY48),True
3986635,(2019 YX6),True
2205744,205744 (2002 BK25),True
3634615,(2013 GS66),True
3399918,(2008 AH33),True
3798993,(2018 BA7),True
54138703,(2021 HS),True
3638380,(2013 JL22),True
3120904,(2002 HP11),True
3632244,(2013 ER89),True
2388188,388188 (2006 DP14),True
2162979,162979 (2001 RA12),True
3076814,(2001 KF54),True
3766075,(2016 YZ),True
3831916,(2018 UQ1),True
2004953,4953 (1990 MU),True
3673865,(2014 MP5),True
54235662,(2022 AN2),True
2163697,163697 (2003 EF54),True
3635331,(2013 HT15),True
2500080,500080 (2011 WV134),True
3634185,(2013 GY7),True
3841701,(2019 JB1),True
3457843,(2009 HD21),True
3608936,(2012 SD22),True
3669359,(2014 HK129),True
2513312,513312 (2007 DM41),True
3599062,(2012 CA21),True
3553994,(2010 YB),True
3410172,(2008 JW2),True
2065679,65679 (1989 UQ),True
3663745,(2014 EQ12),True
3612842,(2012 UZ33),True
3789609,(2017 WX12),True
3170209,(2003 YH136),True
2243566,243566 (1995 SA),True
54169406,(2021 NQ5),True
3257091,(2004 UE),True
3750673,(2016 GD135),True
3401101,(2008 BD15),True
3760884,(2016 TH55),True
54100581,(2020 XU6),True
3755112,(2016 NO16),True
3797749,(2018 BO1),True
2159857,159857 (2004 LJ1),True
3429819,(2008 TD2),True
2423709,423709 (2006 BQ6),True
2469896,469896 (2005 WC1),True
54017164,(2020 KT2),True
3579078,(2011 SM68),True
3556126,(2011 BM45),True
2085182,85182 (1991 AQ),True
2430804,430804 (2005 AD13),True
54099615,(2020 XL3),True
3626394,(2013 BO76),True
3321628,(2006 CM10),True
3130460,(2002 MR3),True
2279744,279744 (1998 KM3),True
2417419,417419 (2006 KL21),True
2613403,613403 (2006 GB),True
54219296,(2021 VK11),True
3147581,(2003 CG11),True
2001566,1566 Icarus (1949 MA),True
3781268,(2017 QV34),True
3013066,(1997 GL3),True
3582138,(2011 UH20),True
3674335,(2014 MK55),True
2508774,508774 (1999 JE1),True
3633051,(2013 FA8),True
3819679,(2018 JA),True
3303218,(2005 WA1),True
3292769,(2005 TS15),True
3249785,(2004 QB),True
2481457,481457 (2006 XD2),True
2349507,349507 (2008 QY),True
3767936,(2017 BQ93),True
54184281,(2021 PC7),True
3774614,(2017 JE3),True
3892191,(2019 UX13),True
3557481,(2011 BO59),True
3761549,(2016 UJ31),True
3699506,(2014 WE365),True
3795095,(2017 YT5),True
3619342,(2012 XY6),True
2200840,200840 (2001 XN254),True
3169265,(2003 WC158),True
3712420,(2015 DU180),True
3797710,(2018 BP),True
2612098,612098 (1999 RM45),True
3567995,(2011 LJ19),True
54016232,(2020 FO1),True
3843128,(2019 NA2),True
3766608,(2017 BF3),True
2163067,163067 (2002 AP3),True
2326290,326290 Akhenaten (1998 HE3),True
3842901,(2019 LG6),True
2523598,523598 (2003 ED50),True
3591407,(2011 XA3),True
2152560,152560 (1991 BN),True
54239534,(2021 WC8),True
3422140,(2008 OS7),True
3330050,(2006 HD2),True
3767248,(2017 BP31),True
3560915,(2011 GA),True
54161801,(2021 MG1),True
3986682,(2020 AN3),True
3765646,(2016 XH2),True
3654057,(2013 WR67),True
3710913,(2015 DB1),True
2286080,286080 (2001 TX1),True
3074752,(2001 GR2),True
2226554,226554 (2003 WR21),True
2163899,163899 (2003 SD220),True
3426636,(2008 RV),True
2038071,38071 (1999 GU3),True
3879227,(2019 UK),True
3276397,(2005 GD60),True
2163683,163683 (2002 YP2),True
3760585,(2016 TJ18),True
3991701,(2020 DY1),True
2381906,381906 (2010 CL19),True
3776848,(2017 NN6),True
3744153,(2016 CO247),True
2443806,443806 (1998 FL3),True
54230517,(2021 XL6),True
2477519,477519 (2010 DJ56),True
3621805,(2012 YY6),True
54239889,(2022 BX1),True
2438661,438661 (2008 EP6),True
3843348,(2019 OT),True
3843758,(2019 RC),True
2139359,139359 (2001 ME1),True
54137809,(2021 GN16),True
2436724,436724 (2011 UW158),True
2445305,445305 (2010 DM56),True
3617387,(2012 VE46),True
3145514,(2003 AA3),True
2136795,136795 Tatsunokingo (1997 BQ),True
2153201,153201 (2000 WO107),True
2382758,382758 (2003 GY),True
2496816,496816 (1989 UP),True
3798985,(2018 BT6),True
3167345,(2003 WP21),True
3755203,(2016 NT22),True
3572706,(2011 OB),True
3464007,(2009 OF),True
2414990,414990 (2011 EM51),True
2504256,504256 (2006 VD13),True
2482766,482766 (2013 GF69),True
3838912,(2019 DD2),True
3395313,(2007 VP243),True
54095182,(2020 WA5),True
2450270,450270 (2004 AE),True
3724644,(2015 OL35),True
2141525,141525 (2002 FV5),True
3770288,(2017 DN109),True
2429094,429094 (2009 SG2),True
2484517,484517 (2008 EC69),True
3581669,(2011 TX8),True
54017784,(2020 ND),True
54178992,(2021 PS2),True
2385343,385343 (2002 LV),True
3837719,(2019 AP6),True
3263453,(2004 XP14),True
3145520,(2003 AC23),True
2468727,468727 (2010 JE87),True
3757411,(2016 PZ39),True
2141527,141527 (2002 FG7),True
3640745,(2013 LE16),True
3591595,(2011 YE6),True
2331876,331876 (2004 CL),True
3836084,(2018 VG3),True
3797698,(2018 AM12),True
3582010,(2011 TN9),True
2528804,528804 (2009 BJ58),True
3451790,(2009 FF),True
2163364,163364 (2002 OD20),True
3723888,(2015 NU2),True
2523662,523662 (2012 MU2),True
3843090,(2019 MS3),True
3757398,(2016 PQ39),True
3299722,(2005 VO5),True
3826894,(2018 QT),True
3654378,(2013 WF108),True
3739393,(2016 AC65),True
2374158,374158 (2004 UL),True
3744790,(2016 DL),True
3102694,(2001 XP31),True
3459429,(2009 JR),True
3143081,(2002 VR85),True
2480883,480883 (2001 YE4),True
3726791,(2015 RH2),True
3741566,(2016 CS29),True
3761740,(2016 UW40),True
54016979,(2020 JV),True
3608092,(2012 QG42),True
3703314,(2015 AH),True
3371145,(2007 DT103),True
2523732,523732 (2014 PG51),True
2374851,374851 (2006 VV2),True
3065184,(2000 YG29),True
3441126,(2008 XA2),True
3279221,(2005 KJ10),True
2514568,514568 (1994 RC),True
2531899,531899 (2013 BE19),True
2523685,523685 (2014 DN112),True
3799790,(2018 EE),True
2496013,496013 (2008 EL6),True
3689353,(2014 SP142),True
3519490,(2010 JG),True
3893728,(2019 WX4),True
2009856,9856 (1991 EE),True
54087860,(2020 VZ5),True
3789118,(2017 VX1),True
2065690,65690 (1991 DG),True
2437905,437905 (2001 XU30),True
3766463,(2017 AY13),True
2192642,192642 (1999 RD32),True
3076812,(2001 JV1),True
2143651,143651 (2003 QO104),True
3776549,(2017 NS5),True
3002856,(1991 GO),True
3651153,(2013 TR132),True
2531914,531914 (2013 BW76),True
2529951,529951 (2010 UD),True
54016489,(2020 GA2),True
2155338,155338 (2006 MZ1),True
3638237,(2013 JN7),True
2612012,612012 (1983 LC),True
2003200,3200 Phaethon (1983 TB),True
3391853,(2007 UR51),True
3790058,(2017 WN28),True
3765661,(2016 XW17),True
2455687,455687 (2005 EK94),True
2363024,363024 (1998 OK1),True
2614470,614470 (2009 ST19),True
2308242,308242 (2005 GO21),True
3655975,(2014 AF51),True
3581507,(2011 TC4),True
2612813,612813 (2004 RF84),True
3157020,(2003 MU),True
3134259,(2002 QQ40),True
3398754,(2008 AG1),True
3753621,(2016 KL1),True
2085640,85640 (1998 OX4),True
2433953,433953 (1997 XR2),True
3752454,(2016 HV3),True
3752443,(2016 HN3),True
2605070,605070 (2016 BT39),True
2162210,162210 (1999 SM5),True
2304330,304330 (2006 SX217),True
3311964,(2006 AM4),True
54125409,(2021 DC2),True
2422699,422699 (2000 PD3),True
3753695,(2016 LN1),True
3740498,(2016 AJ193),True
3842747,(2019 KQ5),True
3765642,(2016 XA2),True
2481817,481817 (2008 UL90),True
54186657,(2021 PA24),True
3623673,(2013 AX52),True
3843572,(2019 QG),True
3723767,(2015 MG116),True
2153311,153311 (2001 MG1),True
2163818,163818 (2003 RX7),True
3289742,(2005 QZ151),True
2504800,504800 (2010 CO1),True
3127232,(2002 KG4),True
3694451,(2014 UQ56),True
3372217,(2007 FT3),True
3444273,(2009 AC16),True
2375054,375054 (2007 PF6),True
54245819,(2022 CQ3),True
3255979,(2004 TN1),True
3606220,(2012 NN),True
3610527,(2012 TP139),True
3707694,(2015 BL311),True
3182189,(2004 KB),True
3631821,(2013 EW27),True
2451003,451003 (2008 UD1),True
3831075,(2018 SX2),True
3837682,(2019 AN5),True
3621700,(2012 YO3),True
3831884,(2018 UY),True
2469445,469445 (2002 LT24),True
2528159,528159 (2008 HS3),True
3758270,(2016 QE45),True
3102728,(2002 AY1),True
3616698,(2012 VO6),True
3766033,(2016 XO23),True
2425755,425755 (2011 CP4),True
2378160,378160 (2006 WX1),True
2230549,230549 (2003 BH),True
3825448,(2018 MR5),True
3309286,(2005 YS8),True
2341843,341843 (2008 EV5),True
2002102,2102 Tantalus (1975 YA),True
3802077,(2018 FJ4),True
2363084,363084 (2000 RD53),True
2023187,23187 (2000 PN9),True
2140158,140158 (2001 SX169),True
3745504,(2016 EF28),True
3263235,(2004 XO),True
3802398,(2018 GM),True
3605940,(2012 MZ6),True
3365986,(2007 AV2),True
3604618,(2012 KU12),True
2416591,416591 (2004 LC2),True
3523946,(2010 KR10),True
2480936,480936 (2003 QH5),True
3566441,(2011 KE),True
54213278,(2021 UN3),True
54214050,(2021 UU5),True
3346460,(2006 SS134),True
3589298,(2011 WN46),True
2348314,348314 (2005 BC),True
3596845,(2012 BJ86),True
2012923,12923 Zephyr (1999 GK4),True
2053429,53429 (1999 TF5),True
2153958,153958 (2002 AM31),True
54092904,(2020 WT2),True
2410627,410627 (2008 RG1),True
2251722,251722 (1997 US2),True
3843775,(2019 RW),True
54135434,(2021 GY3),True
2344076,344076 (1998 HJ3),True
54051075,(2020 PS3),True
2523775,523775 (2014 YB35),True
3275512,(2005 GU),True
3167340,(2003 WG),True
3293926,(2005 TU50),True
3785706,(2017 SY32),True
3653902,(2013 WR43),True
3621018,(2012 XJ134),True
54051089,(2020 PM4),True
3467706,(2009 ST19),True
3694987,(2014 UR116),True
54215198,(2021 UV7),True
3842641,(2019 KB4),True
2153591,153591 (2001 SN263),True
54165395,(2021 MB2),True
2495187,495187 (2012 VO76),True
2152754,152754 (1999 GS6),True
54111265,(2021 CF4),True
3653699,(2013 VY13),True
3831888,(2018 UA1),True
2429584,429584 (2011 EU29),True
2361754,361754 (2007 YV29),True
3559842,(2011 EO51),True
3607382,(2012 PS4),True
3731244,(2015 TE323),True
3781301,(2017 QY34),True
3133153,(2002 PE130),True
2525268,525268 (2004 XL14),True
2612522,612522 (2002 VP69),True
3401382,(2008 CH),True
2444193,444193 (2005 SE71),True
3124998,(2002 JZ8),True
3752013,(2016 GX221),True
3773915,(2017 GP6),True
3402613,(2008 CL116),True
3368864,(2007 DL41),True
3724221,(2015 ME131),True
2252399,252399 (2001 TX44),True
54269648,(2022 GY2),True
2525231,525231 (2004 VB),True
3781388,(2017 RV1),True
2465617,465617 (2009 EK1),True
54101655,(2020 YL1),True
3253151,(2004 SS),True
3673914,(2014 MF6),True
3066079,(2000 SL10),True
3370167,(2007 EF),True
3160741,(2003 SS84),True
3826859,(2018 PK24),True
3729275,(2015 TX24),True
3604304,(2012 KA4),True
2153220,153220 (2000 YN29),True
3774603,(2017 JT2),True
2488490,488490 (2000 AF205),True
3703073,(2014 YR15),True
3279740,(2005 LX36),True
3781963,(2017 SE19),True
3719203,(2015 JY1),True
3654982,(2013 XN24),True
3724112,(2015 NZ13),True
3442841,(2008 YS27),True
3547804,(2010 RA147),True
2066391,66391 Moshup (1999 KW4),True
2523623,523623 (2008 CB22),True
3520666,(2010 JV34),True
3728373,(2015 RR150),True
3729846,(2015 TH145),True
2453729,453729 (2011 BO24),True
2264357,264357 (2000 AZ93),True
2401856,401856 (2000 KW43),True
2250706,250706 (2005 RR6),True
3724058,(2015 NK13),True
3558387,(2011 EG17),True
3763951,(2016 WJ1),True
3764797,(2016 WJ7),True
3774613,(2017 JD3),True
3674874,(2014 OY1),True
3467187,(2009 SN),True
3550233,(2010 VZ),True
3565474,(2011 JR13),True
3726015,(2015 PU228),True
3744785,(2016 CL264),True
3183834,(2004 LB),True
2451124,451124 (2009 KC3),True
3755311,(2016 NQ32),True
3781871,(2017 SG14),True
2202683,202683 (2006 US216),True
2184266,184266 (2004 VW14),True
3074753,(2001 GT2),True
2357594,357594 (2004 XL35),True
54191846,(2021 QA6),True
2230111,230111 (2001 BE10),True
2509935,509935 (2009 QL8),True
2444584,444584 (2006 UK),True
2010115,10115 (1992 SK),True
3555763,(2011 BY18),True
3836308,(2018 WR1),True
3117435,(2002 EV11),True
2053426,53426 (1999 SL5),True
3251448,(2004 RQ10),True
2499582,499582 (2010 TH19),True
3467177,(2009 SB),True
3588786,(2011 WN15),True
3681972,(2014 PW59),True
2199003,199003 (2005 WJ56),True
2523950,523950 (1998 SZ27),True
3422250,(2008 OP8),True
54245558,(2022 CS1),True
3690051,(2014 SM143),True
3794979,(2017 YR1),True
3179352,(2004 GB2),True
3130462,(2002 MT3),True
3596491,(2012 BU61),True
3825227,(2018 LF5),True
3986636,(2020 AD3),True
3801934,(2018 EJ4),True
3893637,(2019 VF6),True
2368203,368203 (2001 KO2),True
2419472,419472 (2010 DW1),True
3758926,(2016 RT1),True
3082931,(2001 SG286),True
3620666,(2012 XO111),True
2279816,279816 (2000 JE5),True
2137120,137120 (1999 BJ8),True
3704141,(2015 AY245),True
3699954,(2014 XJ3),True
3152317,(2003 GQ22),True
3449054,(2009 DL46),True
2443103,443103 (2013 WT67),True
3740497,(2016 AH193),True
2417949,417949 (2007 TB23),True
3618023,(2012 VC82),True
2414286,414286 (2008 OC6),True
2333521,333521 (2005 PO),True
3713283,(2015 EK7),True
2399774,399774 (2005 NB7),True
3754264,(2016 LX48),True
3829455,(2018 RB7),True
2221980,221980 (1996 EO),True
2448721,448721 (2011 BN24),True
54097670,(2020 WU5),True
54055104,(2020 TX2),True
2453563,453563 (2010 BB),True
3117420,(2002 EY2),True
2301844,301844 (1990 UA),True
3451789,(2009 FE),True
3443811,(2009 AL),True
2137427,137427 (1999 TF211),True
54051414,(2020 QC6),True
3732675,(2015 UK52),True
3475236,(2009 VW),True
2437841,437841 (1998 HD14),True
2138175,138175 (2000 EE104),True
3959221,(2019 YZ3),True
2506491,506491 (2003 UW29),True
3550303,(2010 VG1),True
2454094,454094 (2013 BZ45),True
2242708,242708 (2005 UK1),True
2358471,358471 (2007 NS4),True
2099248,99248 (2001 KY66),True
2524475,524475 (2002 KJ4),True
3153516,(2003 HN16),True
54166590,(2021 MU2),True
2163014,163014 (2001 UA5),True
3841670,(2019 HH4),True
54177976,(2021 PT),True
3402131,(2008 CC6),True
3007574,(1997 WQ23),True
2302831,302831 (2003 FH),True
54016748,(2020 HD6),True
2398188,398188 Agni (2010 LE15),True
3114027,(2002 CD14),True
3463079,(2009 LQ),True
54054526,(2020 SH2),True
3843319,(2019 ND7),True
3789225,(2017 VR12),True
3753371,(2016 JU33),True
3409961,(2008 HB38),True
2549948,549948 (2011 WL2),True
3137721,(2002 SQ41),True
3445070,(2009 BE58),True
2029075,29075 (1950 DA),True
3050517,(2000 TU28),True
3775711,(2017 MB1),True
3686083,(2014 QL433),True
3843363,(2019 OM1),True
3011167,(1998 BY7),True
2390725,390725 (2003 HB),True
3591721,(2011 YH28),True
3715507,(2015 GY),True
3682230,(2014 QC3),True
3633188,(2013 FW13),True
3283571,(2005 NE7),True
3752106,(2016 HL),True
2189865,189865 (2003 NC),True
3397577,(2007 XD10),True
3548660,(2010 TP54),True
